"ID";"global_id";"District";"Month";"Year";"CurrentQuantityUPD";"CurrentAveragePaymentUPD";"DebtQuantityUPD";"DebtAveragePaymentUPD";
"5060";"925605326";"район Восточный";"Ноябрь";"2016";"4171";"3790.7";"642";"4940";
"5061";"925605327";"район Северное Измайлово";"Ноябрь";"2016";"31493";"3420.9";"8934";"5204.4";
"5062";"925605328";"район Соколиная Гора";"Ноябрь";"2016";"15782";"4099.1";"4810";"6144.8";
"5063";"925605329";"район Сокольники";"Ноябрь";"2016";"18047";"3956.5";"3665";"6116.1";
"5064";"925605330";"район Выхино-Жулебино";"Ноябрь";"2016";"64144";"3778.7";"23768";"5626";
"5065";"925605331";"район Капотня";"Ноябрь";"2016";"8464";"3731.3";"2848";"4802.1";
"5066";"925605332";"район Кузьминки";"Ноябрь";"2016";"40281";"3797.4";"20832";"5197.3";
"5067";"925605333";"район Лефортово";"Ноябрь";"2016";"23318";"4105.8";"12117";"6095.8";
"5068";"925605334";"район Люблино";"Ноябрь";"2016";"54297";"4147.5";"16512";"6512.9";
"5069";"925605335";"район Марьино";"Ноябрь";"2016";"74091";"4481.4";"12959";"7128.5";
"5070";"925605336";"Нижегородский район";"Ноябрь";"2016";"13377";"4018.5";"8085";"5543.8";
"5071";"925605337";"район Печатники";"Ноябрь";"2016";"27325";"3607.9";"9560";"5448.3";
"5072";"925605338";"район Некрасовка";"Ноябрь";"2016";"19935";"4304.4";"12720";"5072";
"5073";"925605339";"Рязанский район";"Ноябрь";"2016";"36241";"3420.2";"12842";"5263.1";
"5074";"925605340";"район Текстильщики";"Ноябрь";"2016";"30457";"3606.1";"10793";"6077.8";
"5075";"925605341";"Южнопортовый район";"Ноябрь";"2016";"19852";"4364.7";"3600";"6658.7";
"5076";"925605342";"район Бирюлёво Восточное";"Ноябрь";"2016";"46488";"3943.1";"16443";"6518.3";
"5077";"925605343";"район Бирюлёво Западное";"Ноябрь";"2016";"24477";"3821.6";"5775";"5904.4";
"5078";"925605344";"район Братеево";"Ноябрь";"2016";"28462";"4160.6";"3991";"5591.7";
"5079";"925605345";"Даниловский район";"Ноябрь";"2016";"29370";"4263";"8390";"7251.6";
"5080";"925605346";"Донской район";"Ноябрь";"2016";"15974";"4160.5";"7163";"6182.8";
"5081";"925605347";"район Зябликово";"Ноябрь";"2016";"30410";"3962.6";"7474";"5905.1";
"5082";"925605348";"район Москворечье-Сабурово";"Ноябрь";"2016";"21940";"3587.9";"6705";"4944.7";
"5083";"925605349";"район Нагатино-Садовники";"Ноябрь";"2016";"24302";"3827.4";"14234";"5897.7";
"5084";"925605350";"район Нагатинский Затон";"Ноябрь";"2016";"35404";"3487.9";"5197";"5866.1";
"5085";"925605351";"Нагорный район";"Ноябрь";"2016";"25009";"3626.4";"11300";"4974.7";
"5086";"925605352";"район Орехово-Борисово Северное";"Ноябрь";"2016";"34945";"3382.6";"8612";"4757.1";
"5087";"925605353";"район Орехово-Борисово Южное";"Ноябрь";"2016";"40288";"3789";"14671";"4875.2";
"5088";"925605354";"район Царицыно";"Ноябрь";"2016";"39908";"3786.1";"12224";"5746.4";
"5089";"925605355";"район Чертаново Северное";"Ноябрь";"2016";"31959";"3272.7";"7264";"4866.5";
"5090";"925605356";"район Чертаново Центральное";"Ноябрь";"2016";"31874";"3377.9";"7584";"5034.8";
"5091";"925605357";"район Чертаново Южное";"Ноябрь";"2016";"45782";"3839.9";"9983";"6217.9";
"5092";"925605358";"Академический район";"Ноябрь";"2016";"31065";"4341.7";"9151";"8098.1";
"5093";"925605359";"Гагаринский район";"Ноябрь";"2016";"10365";"4600.7";"7644";"7335.3";
"5094";"925605360";"район Зюзино";"Ноябрь";"2016";"40981";"3705.2";"9041";"6724.7";
"5095";"925605361";"район Коньково";"Ноябрь";"2016";"46752";"3572.7";"21112";"5478.5";
"5096";"925605362";"район Котловка";"Ноябрь";"2016";"21246";"3680.5";"6896";"6438.6";
"5097";"925605363";"Ломоносовский район";"Ноябрь";"2016";"28083";"4414.2";"8068";"8941.4";
"5098";"925605364";"Обручевский район";"Ноябрь";"2016";"23941";"5436.7";"9369";"6668.9";
"5099";"925605365";"район Северное Бутово";"Ноябрь";"2016";"27453";"3786.6";"6853";"6285";
"5100";"925605366";"район Тёплый Стан";"Ноябрь";"2016";"38290";"3433.5";"8463";"6273.4";
"5101";"925605367";"район Черёмушки";"Ноябрь";"2016";"36365";"4163.7";"15271";"6071.8";
"5102";"925605368";"район Южное Бутово";"Ноябрь";"2016";"66665";"4392.3";"32795";"6687.6";
"5103";"925605369";"район Ясенево";"Ноябрь";"2016";"35895";"4375.4";"15726";"5827.9";
"5104";"925605370";"район Дорогомилово";"Ноябрь";"2016";"19994";"4615.3";"10680";"7432.7";
"5105";"925605371";"район Крылатское";"Ноябрь";"2016";"19817";"3915";"10335";"5634.7";
"5106";"925605372";"район Кунцево";"Ноябрь";"2016";"17632";"4643";"32351";"5627.5";
"5107";"925605373";"Можайский район";"Ноябрь";"2016";"45273";"3651.6";"28896";"4918.1";
"5108";"925605374";"район Ново-Переделкино";"Ноябрь";"2016";"31045";"3566";"15143";"5805.3";
"5109";"925605375";"район Очаково-Матвеевское";"Ноябрь";"2016";"35185";"3260.3";"19275";"5280.3";
"5110";"925605376";"район Внуково";"Ноябрь";"2016";"6299";"3939.2";"4339";"4709.3";
"5111";"925605377";"район Проспект Вернадского";"Ноябрь";"2016";"18744";"3771.6";"11863";"5693.6";
"5112";"925605378";"район Раменки";"Ноябрь";"2016";"14362";"4433.2";"25665";"5984.7";
"5113";"925605379";"район Солнцево";"Ноябрь";"2016";"34597";"3674.1";"15821";"3848.8";
"5114";"925605380";"район Тропарёво-Никулино";"Ноябрь";"2016";"37994";"3089.3";"29699";"4933.5";
"5115";"925605381";"район Филёвский Парк";"Ноябрь";"2016";"26756";"3854.2";"8584";"7007.1";
"5116";"925605382";"район Фили-Давыдково";"Ноябрь";"2016";"33298";"3611.9";"23522";"5320.1";
"5117";"925605383";"район Куркино";"Ноябрь";"2016";"1237";"2658.9";"858";"6499.3";
"5118";"925605384";"район Митино";"Ноябрь";"2016";"46284";"4347.8";"12027";"5976.3";
"5119";"925605385";"район Покровское-Стрешнево";"Ноябрь";"2016";"17359";"3644.8";"6003";"5724.1";
"5120";"925605386";"район Северное Тушино";"Ноябрь";"2016";"48731";"3530.2";"20652";"4796.7";
"5121";"925605387";"район Строгино";"Ноябрь";"2016";"38008";"3935.5";"12829";"5801.6";
"5122";"925605388";"район Хорошёво-Мнёвники";"Ноябрь";"2016";"55558";"3407.6";"20596";"5731.9";
"5123";"925605389";"район Щукино";"Ноябрь";"2016";"35726";"3886.1";"14306";"5805.5";
"5124";"925605390";"район Южное Тушино";"Ноябрь";"2016";"32825";"3894.3";"14802";"5086.6";
"5125";"925605391";"поселение Внуковское";"Ноябрь";"2016";"10189";"2207.8";"822";"2145.6";
"5126";"925605392";"поселение Воскресенское";"Ноябрь";"2016";"4655";"847";"272";"2469";
"5127";"925605393";"поселение Десеновское";"Ноябрь";"2016";"7564";"380.3";"320";"2275.9";
"5128";"925605394";"поселение Кокошкино";"Ноябрь";"2016";"2986";"5971.9";"1723";"5331.9";
"5129";"925605395";"поселение Марушкинское";"Ноябрь";"2016";"1643";"4861.7";"957";"4594.2";
"5130";"925605396";"поселение Московский";"Ноябрь";"2016";"20085";"1149.5";"1505";"2520.7";
"5131";"925605397";"поселение ""Мосрентген""";"Ноябрь";"2016";"3664";"4328.5";"1712";"5532.4";
"5132";"925605398";"поселение Рязановское";"Ноябрь";"2016";"7957";"18978.9";"4080";"4460.1";
"5133";"925605399";"поселение Сосенское";"Ноябрь";"2016";"18954";"3389.9";"1711";"3770.4";
"5134";"925605400";"поселение Филимонковское";"Ноябрь";"2016";"2631";"564.5";"179";"2208.5";
"5135";"925605401";"поселение Щербинка";"Ноябрь";"2016";"13945";"4497.5";"5631";"4227.4";
"5136";"925605402";"поселение Вороновское";"Ноябрь";"2016";"2062";"4060.9";"1208";"5540.1";
"5137";"925605403";"поселение Киевский";"Ноябрь";"2016";"3443";"5140.7";"2315";"5118.3";
"5138";"925605404";"поселение Кленовское";"Ноябрь";"2016";"854";"4947.3";"514";"4269.8";
"5139";"925605405";"поселение Краснопахорское";"Ноябрь";"2016";"1700";"4060.9";"778";"3628.3";
"5140";"925605406";"поселение Михайлово-Ярцевское";"Ноябрь";"2016";"1875";"6425.3";"1136";"4974.2";
"5141";"925605407";"поселение Новофедоровское";"Ноябрь";"2016";"1552";"5059.3";"866";"4408.7";
"5142";"925605408";"поселение Первомайское";"Ноябрь";"2016";"2907";"625.8";"111";"1756.6";
"5143";"925605409";"поселение Роговское";"Ноябрь";"2016";"641";"5783.2";"610";"5582.4";
"5144";"925605410";"поселение Троицк";"Ноябрь";"2016";"16578";"4362";"726";"2280";
"5145";"925605411";"поселение Щаповское";"Ноябрь";"2016";"2263";"6626.5";"1612";"4860.5";
"5146";"925605412";"район Арбат";"Декабрь";"2016";"8358";"5203.4";"3167";"9766.1";
"5147";"925605413";"Басманный район";"Декабрь";"2016";"35609";"4638";"10391";"8058.1";
"5148";"925605414";"район Замоскворечье";"Декабрь";"2016";"17441";"4309.4";"5563";"7477.3";
"5149";"925605415";"Красносельский район";"Декабрь";"2016";"13058";"4386.7";"3007";"7208.9";
"5150";"925605416";"Мещанский район";"Декабрь";"2016";"18883";"4270.5";"4244";"7860.3";
"5151";"925605417";"Пресненский район";"Декабрь";"2016";"44837";"4356";"13067";"9136.9";
"5152";"925605418";"Таганский район";"Декабрь";"2016";"41136";"4258.2";"9382";"7547.3";
"5153";"925605419";"Тверской район";"Декабрь";"2016";"25860";"4517.7";"4777";"7949.3";
"5154";"925605420";"район Хамовники";"Декабрь";"2016";"30861";"4498";"4971";"5328.3";
"5155";"925605421";"район Якиманка";"Декабрь";"2016";"7764";"4563.1";"1562";"9330.9";
"5156";"925605422";"район Аэропорт";"Декабрь";"2016";"24522";"3779.3";"6733";"7935.7";
"5157";"925605423";"район Беговой";"Декабрь";"2016";"13574";"4173.2";"6121";"7896.8";
"5158";"925605424";"Бескудниковский район";"Декабрь";"2016";"27823";"3722.5";"9700";"7294.3";
"5159";"925605425";"Войковский район";"Декабрь";"2016";"26017";"3669.8";"12033";"5846.2";
"5160";"925605426";"район Восточное Дегунино";"Декабрь";"2016";"28774";"3487.4";"11630";"5769.6";
"5161";"925605427";"Головинский район";"Декабрь";"2016";"36533";"3743.5";"19483";"5379.4";
"5162";"925605428";"Дмитровский район";"Декабрь";"2016";"29062";"3782";"9560";"6953.1";
"5163";"925605429";"район Западное Дегунино";"Декабрь";"2016";"27487";"3816.7";"12651";"5602.4";
"5164";"925605430";"район Коптево";"Декабрь";"2016";"35731";"3765.5";"12595";"6307.1";
"5165";"925605431";"район Левобережный";"Декабрь";"2016";"19368";"3736.2";"9426";"5772.9";
"5166";"925605432";"Савёловский район";"Декабрь";"2016";"21862";"3924.2";"8315";"7047.3";
"5167";"925605433";"район Сокол";"Декабрь";"2016";"17454";"4399.6";"6527";"7326.3";
"5168";"925605434";"Тимирязевский район";"Декабрь";"2016";"27240";"3763.9";"11172";"5674.8";
"5169";"925605435";"район Ховрино";"Декабрь";"2016";"31040";"3702.5";"19012";"5512.5";
"5170";"925605436";"Хорошёвский район";"Декабрь";"2016";"23523";"4789.8";"11516";"9188.4";
"5171";"925605437";"Молжаниновский район";"Декабрь";"2016";"37";"1406.9";"28";"2867.1";
"5172";"925605438";"Бабушкинский район";"Декабрь";"2016";"28011";"3845.1";"6185";"6750.1";
"5173";"925605439";"район Южное Медведково";"Декабрь";"2016";"26434";"3978.4";"7789";"6242.2";
"5174";"925605440";"район Марьина Роща";"Декабрь";"2016";"20065";"3833.8";"2609";"6690.4";
"5175";"925605441";"район Свиблово";"Декабрь";"2016";"20591";"3891.6";"3791";"6154.5";
"5176";"925605442";"Алтуфьевский район";"Декабрь";"2016";"16097";"4153.5";"6312";"5450.2";
"5177";"925605443";"район Ростокино";"Декабрь";"2016";"14004";"3529.5";"4247";"5776.2";
"5178";"925605444";"Лосиноостровский район";"Декабрь";"2016";"28403";"3719.8";"12322";"5629.9";
"5179";"925605445";"район Бибирево";"Декабрь";"2016";"48066";"3984.4";"11044";"5987.1";
"5180";"925605446";"Бутырский район";"Декабрь";"2016";"20373";"4022.3";"4075";"6512.3";
"5181";"925605447";"район Марфино";"Декабрь";"2016";"13578";"2926.1";"4714";"5423.6";
